,acc_waist_x,acc_waist_y,acc_waist_z,gyr_waist_x,gyr_waist_y,gyr_waist_z,acc_ankle_x,acc_ankle_y,acc_ankle_z,gyr_ankle_x,gyr_ankle_y,gyr_ankle_z,labelstanding,labelindoor,labelstone,labelgrass,labelsand,labeltable
2017-06-23 13:42:46.820,-0.0310363769531,,-0.523654937744,-0.00316623221983,0.618167182047,1.84399881556,0.664998372396,-0.762756347656,0.10935719808,0.208398103288,0.0912144879508,-0.717043540067,1,0,0,0,0,0
2017-06-23 13:42:47.070,0.383993530273,,-0.501152547201,0.947033470455,0.496212140774,1.1414628544,0.786666870117,-0.575686645508,0.0970865885417,0.164197125991,0.193193801484,-0.438120164056,1,0,0,0,0,0
2017-06-23 13:42:47.320,0.608647664388,0.540523529053,-0.449979146322,0.294060699314,0.0977788249488,0.216828983316,0.866727193197,-0.512163798014,0.259854634603,0.395762449322,0.244353352393,-0.322941771423,1,0,0,0,0,0
2017-06-23 13:42:47.570,0.614322368915,0.615247286283,-0.403033916767,-0.718118929637,1.25117739683,-1.09567283956,0.756254929763,-0.495381281926,0.381330049955,0.0936627199907,0.327718176446,0.831980067142,1,0,0,0,0,0
2017-06-23 13:42:47.820,0.454527634841,,0.0163292518028,-0.919524256471,0.626817634586,-0.713517069217,0.75939471905,-0.709813044622,0.471698467548,-0.711116577753,0.28487051621,-0.507335485883,1,0,0,0,0,0
2017-06-23 13:42:48.070,0.581143697103,0.733428955078,0.129931131999,-0.0814490979006,0.0856421340717,1.2957835099,0.64733505249,-0.521160125733,-0.00671005249051,,-0.321643258461,1.17977130816,1,0,0,0,0,0
2017-06-23 13:42:48.320,0.825266520182,0.659898122152,0.134705861409,0.00267403566461,0.307249516367,1.03354565482,0.654008229574,-0.892734527588,-0.399159749349,-1.17364357423,0.152344709805,0.00492695898182,1,0,0,0,0,0
2017-06-23 13:42:48.570,0.846405029297,0.508814493815,0.172631581624,-0.20329564199,0.157999976766,0.298606626523,0.443791707357,-0.547728220622,-0.517869313558,,-0.833275585755,0.919928411653,1,0,0,0,0,0
2017-06-23 13:42:48.820,0.884446364183,0.543915968675,0.205993652344,-0.0789377335783,-0.213733796039,-0.0852388956326,0.368753286508,-0.472645686223,-0.78083214393,-0.416153008787,-0.332557631807,0.214054297234,1,0,0,0,0,0
2017-06-23 13:42:49.070,0.85364641462,0.446933201381,0.179128374372,-0.0162957305296,-0.00117810637591,-0.124348583934,0.248136247907,-0.254397800991,-0.925245012556,-1.05785742414,-0.796624053183,-0.534293193543,1,0,0,0,0,0
2017-06-23 13:42:49.320,0.848391019381,0.535756037785,0.224970890926,-0.259600682003,0.081805855643,-0.0635855317575,-0.139687171349,-0.428924560546,-0.798142653245,1.41669124019,-0.777848736768,0.715554674253,1,0,0,0,0,0
2017-06-23 13:42:49.570,0.834289550781,0.477944007287,0.214529184195,-0.104292625053,-0.167328992507,-0.0337151482258,-0.304286076472,-0.62608220027,-0.511311457707,,0.013495978541,0.954355699398,1,0,0,0,0,0
2017-06-23 13:42:49.820,0.846920013428,0.479768117269,0.18404897054,0.00661919811737,0.0954462287298,0.290166558589,-0.313208262126,-0.51995340983,-0.797785441081,,1.07877709347,-0.0917906628542,1,0,0,0,0,0
2017-06-23 13:42:50.070,0.889466505785,0.397506713867,0.22488285945,0.130775508649,0.107768214162,0.545848195897,0.0679884690506,-0.459966806265,-1.03466562124,1.13528137891,-0.698584417697,0.185265730708,1,0,0,0,0,0
2017-06-23 13:42:50.320,0.939113616943,0.252732594808,0.23347345988,0.121300951154,0.16135806755,0.441237678182,-0.271361033122,-0.553984324137,-0.138623555501,0.690077680257,-2.30342905758,2.1240202839,1,0,0,0,0,0
2017-06-23 13:42:50.570,0.996648152669,0.229403177897,0.258106231689,0.0288813162318,0.239310612483,0.299477258269,-1.03182729085,-0.332940419515,0.440661112467,0.0107916169823,1.42491335571,-1.14279742213,1,0,0,0,0,0
2017-06-23 13:42:50.820,0.908424377441,0.105464390346,0.34029170445,0.0128005598697,0.302832175453,0.47891700071,-0.16487121582,-0.661442347935,-0.353429521833,0.977262598564,1.08354133014,-2.05454184781,1,0,0,0,0,0
2017-06-23 13:42:51.070,0.947683481069,-0.0881101168119,0.423677884615,0.0602230040793,0.421612878253,0.769881173362,0.219223022461,-1.0862098107,-0.220887404222,-0.551011102416,-0.897360876763,-0.279800164782,1,0,0,0,0,0
2017-06-23 13:42:51.320,0.912602351261,-0.141027597281,0.470807589018,0.0599963485848,-0.00631040117464,-0.143154721316,0.0888601449819,-1.04345116248,-0.294500497671,0.872246489221,-0.0345442927017,0.00601298753835,1,0,0,0,0,0
2017-06-23 13:42:51.570,0.858076829177,-0.104241004357,0.419296264648,0.219072614591,-0.0147459229557,-0.00700892784272,0.158881554237,-1.14033977802,-0.263317401592,0.702234956004,-0.870732441169,0.119265428847,1,0,0,0,0,0
2017-06-23 13:42:51.820,0.918904622396,-0.0957260131836,0.484228769938,0.261680033796,0.111133335008,0.135180303685,-0.0467770894368,-0.977080027262,0.0727272033691,0.0992332216069,-2.13593875092,0.62066544908,1,0,0,0,0,0
2017-06-23 13:42:52.070,0.894933064779,-0.0087890625,0.386714935303,0.287059026878,-0.172029931056,0.0182373493382,-0.123278299968,-0.98650487264,0.101676940918,-0.0378590320033,0.627838762246,0.355515826822,1,0,0,0,0,0
2017-06-23 13:42:52.320,0.950201181265,-0.0997513991136,0.304279033954,0.571260386305,-0.380406913428,-0.00709550106398,-0.254741962139,-0.988741361178,0.0935539832483,-0.0935325938427,-0.85611027326,0.209362626827,1,0,0,0,0,0
2017-06-23 13:42:52.570,0.929743448894,-0.084285736084,0.436762491862,-0.142068592037,0.3238043693,0.0481806676332,-0.181002298991,-0.990352630616,0.0578346252441,0.0693786309619,-0.293567681618,-0.186640853937,1,0,0,0,0,0
2017-06-23 13:42:52.820,0.924329121908,-0.024351755778,0.405824025472,0.253770001498,-0.1098594119,-0.0191011234443,-0.20357131958,-0.958212534588,0.140731811523,0.07091076973,0.0442126241883,-0.178944961984,1,0,0,0,0,0
2017-06-23 13:42:53.070,0.909039306641,-0.0194407145182,0.414888509115,0.100334629578,0.266229112412,0.181586928751,-0.0978719075521,-0.991861979166,0.147474161784,0.161245189467,-0.144018230131,-0.115588896722,1,0,0,0,0,0
2017-06-23 13:42:53.320,0.912973257211,-0.0543729341947,0.423013540415,0.0437893335115,-0.0308465140147,0.137728366708,-0.18585557204,-1.16696636493,0.0336514986477,-0.79958805929,0.760945366528,0.274193759998,1,0,0,0,0,0
2017-06-23 13:42:53.570,0.908552805582,-0.0899683634441,0.41285832723,0.114140509932,-0.138584666892,0.143682578623,-0.423762003581,-0.632144927978,0.408896128337,,2.75214085298,0.156144974103,1,0,0,0,0,0
2017-06-23 13:42:53.820,0.929642897386,-0.102733905499,0.416186992939,0.102048604546,-0.0733674453564,0.0669272458074,-0.169889009916,-0.973900428185,0.0811650202828,-0.560721315523,-0.432252227295,0.414393048538,1,0,0,0,0,0
2017-06-23 13:42:54.070,0.90453338623,-0.110608418783,0.411561330159,-0.0295146159389,0.0266895568475,-0.00966978256703,-0.383015950521,-0.961523691813,0.189963022868,-0.119691491943,1.41296355216,0.452873273109,1,0,0,0,0,0
2017-06-23 13:42:54.320,0.924324035645,-0.111484527588,0.405067443847,-0.0380156036824,0.0203448196735,-0.0460572849101,-0.337964375814,-0.85485458374,0.0689366658529,0.205282005075,0.86487798683,0.896229584709,1,0,0,0,0,0
2017-06-23 13:42:54.570,0.907494862874,-0.102863311768,0.424479166667,0.0712534519834,0.0242488362875,-0.0318641010385,-0.538711547852,-0.847661336263,0.122475941976,0.0312211917584,0.124146139305,0.0380544414485,1,0,0,0,0,0
2017-06-23 13:42:54.820,0.913784320538,-0.071049616887,0.430242685171,0.227681221357,0.135645016759,0.0417281082853,-0.540649414062,-0.83099599985,0.076163658729,-0.0874517981258,-0.159744514581,-0.19735726052,1,0,0,0,0,0
2017-06-23 13:42:55.070,0.912089029948,-0.0645416259766,0.432539876302,0.065428541661,0.0722244849028,0.0724288381303,-0.524064127604,-0.860789998372,0.0137135823568,-0.380371468803,0.29728256497,0.103834662409,1,0,0,0,0,0
2017-06-23 13:42:55.320,0.885334014892,-0.0944646199544,0.459013621012,-0.0371136797933,0.0336525246756,-0.0620621063061,-0.516183217367,-0.841451009114,-0.0757637023926,0.0100410938021,0.0819324616384,-0.0939199711091,1,0,0,0,0,0
2017-06-23 13:42:55.570,0.884570782001,-0.0880068265475,0.464783888597,-0.0330839175898,-0.00249462396479,-0.0121189398848,-0.528104341947,-0.846829927885,-0.0579106257512,0.014983763727,-0.0334675357019,-0.0645000203041,1,0,0,0,0,0
2017-06-23 13:42:55.820,0.892196655273,-0.0901536207933,0.462061955379,-0.0232655801415,-0.011789076655,-0.0132227586991,-0.463567880484,-0.885679978591,-0.0401024451623,0.309807926454,0.366352285633,-0.0700440046887,1,0,0,0,0,0
2017-06-23 13:42:56.070,0.898305257161,-0.0842119852702,0.456713358561,-0.0115048559091,0.00139480842791,-0.0121765717151,-0.505241394043,-0.846382141113,-0.0913963317872,0.126492073524,-0.339183436612,-0.331270785539,1,0,0,0,0,0
2017-06-23 13:42:56.320,0.896626790364,-0.0844599405925,0.451676686605,-0.00899895448144,0.0177977946,-0.0140994406011,-0.176806131999,-1.01752599081,0.0618845621745,-0.907587145618,-2.6065419746,-0.641616026936,1,0,0,0,0,0
2017-06-23 13:42:56.570,0.896238962809,-0.0847396850586,0.455579121908,-0.0144378396037,0.00605576200273,-0.0170853768153,-0.264048258464,-0.974199930827,0.0458030700684,-0.0507003065335,-2.54260533578,0.834640699937,1,0,0,0,0,0
2017-06-23 13:42:56.820,0.892337505634,-0.0872884897085,0.457085242638,-0.0130325680255,0.0079875166282,-0.0114101498036,-0.380426260141,-0.822176419771,0.186480008638,-0.0868069239108,0.787914994029,-0.222178782285,1,0,0,0,0,0
2017-06-23 13:42:57.070,0.896193368094,-0.0903985159738,0.451957702637,-0.00632573044694,0.00617280793264,-0.00613558074511,-0.341276986258,-1.00573621477,0.0722198486329,0.00843390778843,0.851201792275,-0.357119439761,1,0,0,0,0,0
2017-06-23 13:42:57.320,0.896209716797,-0.0848529522236,0.455100426307,-0.00800972329452,0.00701419270734,-0.0137648758677,-0.424574631911,-0.876334557167,0.0595902663011,-0.0482199936453,-0.88717830082,0.956742219508,1,0,0,0,0,0
2017-06-23 13:42:57.570,0.894586416391,-0.0928966815655,0.454067523663,0.00198475153116,0.00805210852757,-0.0111557974337,-0.4699413593,-0.841772226187,0.215418888972,-0.194176975004,-0.56140695659,0.115507913408,1,0,0,0,0,0
2017-06-23 13:42:57.820,0.899322509766,-0.0835558573405,0.449914296468,-0.00148697599464,0.00578882448947,-0.0107753717006,-0.459557851156,-0.887605031331,0.164237976074,-0.0581613076785,0.100291761561,-0.291754867863,1,0,0,0,0,0
2017-06-23 13:42:58.070,0.896444956462,-0.0836690266927,0.448760986328,0.00116286928998,0.000350227876356,-0.00177339896988,-0.395566304525,-0.904609680176,0.234692891439,-0.273303955199,-0.954930981457,0.03857382444,1,0,0,0,0,0
2017-06-23 13:42:58.320,0.898896437425,-0.085693359375,0.449769240159,-0.0109522294971,0.00405839118518,-0.013210938361,-0.41777742826,-0.899215698243,0.14809359037,-0.0737174256954,-0.312183384203,0.172030024949,1,0,0,0,0,0
2017-06-23 13:42:58.570,0.89847946167,-0.0863609313965,0.448038736979,-0.00993030630065,0.00627935656925,-0.0118937662003,-0.340780893962,-0.880065917968,0.291158040365,-0.520257196413,-1.43104224367,-0.260035043577,1,0,0,0,0,0
2017-06-23 13:42:58.820,0.897818247477,-0.0922991434733,0.444802602132,-0.0171010006937,0.00806873450569,-0.0199480308641,-0.235982259115,-0.98073832194,0.206439971924,-0.124717564903,-0.655177309259,0.075684907651,1,0,0,0,0,0
2017-06-23 13:42:59.070,0.899482218424,-0.0858479817708,0.449892171224,0.00702744295806,0.00653557485913,-0.00372487464465,-0.150057983398,-0.973571777344,0.174417114258,-0.4029295085,-0.728524724913,-0.602843459661,1,0,0,0,0,0
2017-06-23 13:42:59.320,0.898324819712,-0.0891441932091,0.445177518404,0.00467122552371,0.0043415056949,-0.00300754879073,-0.126863919772,-0.977332481971,0.186345027043,0.243380392097,0.0878964435985,0.218777433913,1,0,0,0,0,0
2017-06-23 13:42:59.570,0.903657277425,-0.0885988871257,0.444086710612,0.00605487428238,0.00380825377978,-0.0056574640687,-0.0755831400554,-0.983825683594,0.195748647054,-0.284854240198,-0.708634986207,-0.411773995199,1,0,0,0,0,0
2017-06-23 13:42:59.820,0.900061974159,-0.0904552753155,0.446794950045,-0.00319853841259,0.012765760256,-0.0133177516066,-0.0160686786358,-0.984740037184,0.169204711914,0.0671736496658,0.126001157334,-0.0222874215589,1,0,0,0,0,0
2017-06-23 13:43:00.070,0.901766459147,-0.083974202474,0.436634063721,-0.00750176970261,0.00115026366082,0.0055661176433,0.0252863566081,-0.972489674886,0.214825948079,-0.0260682857512,0.190418725488,0.072110168713,1,0,0,0,0,0
2017-06-23 13:43:00.320,0.904379526774,-0.0827229817708,0.439774831136,-0.00955972743497,0.000350560771498,-0.0268579352074,-0.00865046183266,-0.968760172526,0.162012736003,-0.0479983742567,-0.278760039904,0.01554529295,1,0,0,0,0,0
2017-06-23 13:43:00.570,0.902985792894,-0.0833165095403,0.443671593299,-0.0256340726999,0.0414467965308,-0.0195796217918,-0.0211158165565,-1.00022183932,0.149242694561,-0.197295761985,-0.162616877218,-0.0652755328135,1,0,0,0,0,0
2017-06-23 13:43:00.820,0.894264221192,-0.103044782366,0.444375174386,-0.0741533997986,0.0248655166013,-0.0245292164234,0.0235508510045,-0.994819641114,0.119247436523,-0.0338265590824,0.142807543149,0.0284059990449,1,0,0,0,0,0
2017-06-23 13:43:01.070,0.901883638822,-0.0978992168721,0.446325448843,-0.0336575624886,-0.0145467185062,-0.000137910772757,-0.00413043682389,-0.969379131611,0.114829430213,-0.0315307210704,-0.102843578618,-0.0105760887219,1,0,0,0,0,0
2017-06-23 13:43:01.320,0.896663665772,-0.0957196553548,0.447644551595,-0.049203765352,0.0167604267763,-0.0274303594907,0.0166791280111,-1.03710174561,0.112923940023,-0.0499310080666,-0.00468250298661,0.0301811385808,1,0,0,0,0,0
2017-06-23 13:43:01.570,0.898956298828,-0.0993452805739,0.445177518404,-0.0286591778679,0.017889170047,-0.014696449617,0.00843928410457,-0.992219191331,0.102224496695,-0.00619494289845,-0.0683675038109,-0.00474618326546,1,0,0,0,0,0
2017-06-23 13:43:01.820,0.897752028245,-0.104077852689,0.445868858924,-0.0113530147553,0.0109716500872,-0.00556070084193,0.00870689978966,-0.990705049955,0.114843515249,0.0198260256502,0.0699343643952,0.00181033496559,1,0,0,0,0,0
2017-06-23 13:43:02.070,0.897815704346,-0.104798634847,0.445774078369,0.0103703936708,0.00660366301099,-0.000196585674469,0.0147425333659,-0.991767883301,0.107280731201,-0.0201913328227,0.0468723231687,0.0286888362638,1,0,0,0,0,0
2017-06-23 13:43:02.320,0.899687449137,-0.102564493815,0.442162831624,-0.00605753744346,0.00863004009143,-0.00634706743997,-0.00927225748698,-0.994088490804,0.11568959554,0.0341180452341,0.0947668119498,0.109956461929,1,0,0,0,0,0
2017-06-23 13:43:02.570,0.897710164388,-0.10551071167,0.444103240967,-0.00408844051947,-0.00575682217037,-0.012408466467,-0.0373929341634,-0.992609659831,0.127243041992,0.0181400551861,0.0961034968869,0.041542316949,1,0,0,0,0,0
2017-06-23 13:43:02.820,0.898112370418,-0.106214083158,0.450465275691,0.0245299261119,-0.00974337970659,-0.00487932083411,-0.039783184345,-0.992167546199,0.135393582857,7.99972619767e-05,-0.0145317023749,0.0257277749985,1,0,0,0,0,0
2017-06-23 13:43:03.070,0.901807512556,-0.0933957781111,0.450903756278,0.0101897489177,0.104723749861,0.00645346706637,-0.0375747680664,-0.994773864746,0.120746067592,-0.000624682478839,0.0546100013875,0.0384641497595,1,0,0,0,0,0
2017-06-23 13:43:03.320,0.888984093299,-0.108775212215,0.448577880859,-0.0278980874001,0.0554957907152,-0.00749307004304,-0.0555713360126,-0.986376248873,0.134424062876,0.0102563250184,-0.00419652730234,0.0716161301377,1,0,0,0,0,0
2017-06-23 13:43:03.570,0.884701068585,-0.113174438477,0.467470609225,0.0276977357427,-0.0188948001604,0.0109908043612,-0.0775651198168,-0.989320021409,0.1459374061,0.014039324861,-0.0860116220657,0.02817497421,1,0,0,0,0,0
2017-06-23 13:43:03.820,0.883689880371,-0.113765716553,0.470446268717,-0.0102553007257,0.0124193410415,-0.0242644601659,-0.067066192627,-0.990561167399,0.144677480062,-0.0150268642578,0.0155035035138,-0.0507183938359,1,0,0,0,0,0
2017-06-23 13:43:04.070,0.886431180514,-0.108170729417,0.465294471154,0.0234787559438,0.000417071512562,-0.0017493280908,-0.0574270395132,-0.983756432167,0.13967191256,-0.0203331529793,-0.126886555967,-0.0271513370305,1,0,0,0,0,0
2017-06-23 13:43:04.320,0.894770304362,-0.101914723714,0.454981486003,0.0145039747707,-0.00885924948926,0.00657541131043,-0.0330874125163,-0.987083435059,0.146917978923,-0.0212958566918,-0.0303005591626,-0.0314776097853,1,0,0,0,0,0
2017-06-23 13:43:04.570,0.893648783366,-0.102537790934,0.456840515137,-0.0096702486202,0.00708123437347,-0.0113569395036,-0.0441029866536,-0.993026733399,0.13645807902,-0.0127267807963,0.0112593790356,-8.45553646225e-06,1,0,0,0,0,0
2017-06-23 13:43:04.820,0.891259511312,-0.105962117513,0.462062835693,-0.0409839630335,0.0298109813822,-0.0307479702257,-0.0384635925293,-0.991055806477,0.149651845296,0.019742590179,0.158772138131,-0.045346132127,1,0,0,0,0,0
2017-06-23 13:43:05.070,0.884705607096,-0.111818440755,0.467416381836,-0.03099795228,0.0281530038139,-0.016817826775,-0.0360727945964,-0.989174397786,0.14408976237,-0.00774889329735,-0.117928341705,0.0349711400648,1,0,0,0,0,0
2017-06-23 13:43:05.320,0.88395690918,-0.116430429312,0.467406052809,0.0172927653638,0.0145126915018,0.00677958870116,-0.0362854003906,-0.992517324594,0.144930326022,-0.00525472411855,0.166398852768,-0.0112867020441,1,0,0,0,0,0
2017-06-23 13:43:05.570,0.886099008413,-0.107912503756,0.467253464919,-0.00252766764816,0.0047752322072,-0.00814593374136,-0.0426893967849,-0.988038283129,0.148599477915,-0.00807591309054,0.0731797334714,0.0126151892252,1,0,0,0,0,0
2017-06-23 13:43:05.820,0.883326212565,-0.114760080973,0.470188140869,0.013410036967,0.0119786766531,-0.00898650420333,-0.0469678243001,-0.988695780436,0.143561045329,-0.0094652517953,-0.0552133658958,0.0225296770318,1,0,0,0,0,0
2017-06-23 13:43:06.070,0.8845799764,-0.110064188639,0.468101501465,-0.000338310230474,0.00730050130323,-0.0108555994284,-0.038444519043,-0.987454732259,0.148550669352,-0.0234118935289,-0.131174310194,0.037232589936,1,0,0,0,0,0
2017-06-23 13:43:06.320,0.888165791829,-0.10776646932,0.464221954346,0.0149062008674,-0.010053211185,-0.00161542913122,-0.0486882527669,-0.992032368978,0.14831161499,-0.0251600368545,-0.0734837162382,0.0153844380201,1,0,0,0,0,0
2017-06-23 13:43:06.570,0.888622577374,-0.10712491549,0.463828453651,0.00904040760809,0.0016527577725,-0.00421770967592,-0.0514221191406,-0.98978130634,0.144753089318,-0.0354073412683,-0.0907567605526,0.00930694906147,1,0,0,0,0,0
2017-06-23 13:43:06.820,0.888763427734,-0.10776930589,0.461149949294,0.00869452444006,0.00704297533296,-0.00610326869941,-0.0389451246995,-0.99167926495,0.138914841872,-0.0131272946169,-0.0282302245598,-0.0170342748512,1,0,0,0,0,0
2017-06-23 13:43:07.070,0.89147404262,-0.109464372907,0.458260672433,0.00252882363566,0.00150780571889,-0.00433319136451,-0.041769845145,-0.988873073033,0.141290937151,-0.0221770364583,-0.140203846642,0.0422386860176,1,0,0,0,0,0
2017-06-23 13:43:07.320,0.889059213492,-0.103929959811,0.46242581881,-0.00799989008435,0.00203780989442,-0.0107301218622,-0.0452963022086,-0.993625347431,0.136672973633,0.00226102376547,0.201144787736,-0.0274272405194,1,0,0,0,0,0
2017-06-23 13:43:07.570,0.89088567098,-0.109134674072,0.460474650065,-0.0125240920443,0.00928335789285,-0.0118164013707,-0.0431365966797,-0.992310841878,0.134886423747,-0.00473279234521,0.0573624703164,0.0184997150913,1,0,0,0,0,0
2017-06-23 13:43:07.820,0.888813899114,-0.109174288236,0.45971092811,-0.00289403667074,0.0156414825728,-0.0114218472265,-0.0286653958834,-0.98906649076,0.146457378681,0.0102801295814,-0.1523230426,-0.0363629244391,1,0,0,0,0,0
2017-06-23 13:43:08.070,0.8907178243,-0.110092163086,0.459986368815,-0.00141316204644,0.00677519277821,-0.0087257363466,-0.0281524658203,-0.994232177734,0.143881479899,-0.0223535311187,-0.361351811456,-0.0306370939524,1,0,0,0,0,0
2017-06-23 13:43:08.320,0.889354705811,-0.109026590983,0.460353851318,0.00716891895237,0.00976603364741,-0.00323906967581,-0.0387700398764,-1.00155258179,0.1319287618,-0.0001631408098,0.170831264442,0.128720473566,1,0,0,0,0,0
2017-06-23 13:43:08.570,0.890950520834,-0.107139587402,0.459776560466,0.00362780242292,0.01264553219,-0.00922228273185,-0.0180473327637,-0.978878021241,0.161022186279,-0.030716855627,-0.454727965071,0.00515579109836,1,0,0,0,0,0
2017-06-23 13:43:08.820,0.88896883451,-0.108266977163,0.460126436674,-0.00434418934184,0.0111292272803,-0.0123404124582,-0.0826310377853,-1.0017958421,0.140465369591,0.0468472570185,0.656913219116,-0.0211424056912,1,0,0,0,0,0
2017-06-23 13:43:09.070,0.889928181966,-0.106909179687,0.459648640951,0.00340792296613,0.00679420330979,-0.00559824868186,-0.0706807454427,-0.983287556966,0.143695068359,0.00729683057952,0.435453398821,0.0868994790015,1,0,0,0,0,0
2017-06-23 13:43:09.320,0.891537984212,-0.112841288249,0.458957672119,-0.0228002541985,0.0094654959184,-0.0195351521231,-0.1045850118,-0.987541198731,0.144282023112,-0.00880773951517,0.102466454521,0.0486158059623,1,0,0,0,0,0
2017-06-23 13:43:09.570,0.887981708233,-0.104919433594,0.46183189979,-0.00454683541496,0.0178446542851,-0.011346725598,-0.114190908579,-0.976924015924,0.142215435322,0.0491488837477,0.221425128183,0.442101990043,1,0,0,0,0,0
