,acc_phone_accelerometerAccelerationX(G),acc_phone_accelerometerAccelerationY(G),acc_phone_accelerometerAccelerationZ(G),gyr_phone_gyroRotationX(rad/s),gyr_phone_gyroRotationY(rad/s),gyr_phone_gyroRotationZ(rad/s),mag_phone_motionMagneticFieldX,mag_phone_motionMagneticFieldY,mag_phone_motionMagneticFieldZ,press_phone_altimeterPressure(kPa)
2017-06-07 09:17:46.101,-0.011310577499999998,0.00019454075,-0.9915733337499999,-0.0109371365,-0.00453543,0.0040455415,3.25811767575,16.455028535,-36.1500549325,100.5506
2017-06-07 09:17:46.351,-0.011840820500000002,-0.00031661100000000001,-0.99119949350000003,-0.011741744,-0.00453423175,0.00298347275,3.2393722535,16.4549140925,-36.131263735,100.5506
2017-06-07 09:17:46.601,-0.01174545275,-0.00031280800000000003,-0.99274063099999998,-0.0109396665,-0.004268115,0.00324639325,3.10789489775,16.173023225,-36.302505495,100.5506
2017-06-07 09:17:46.851,-0.011175537199999998,-0.00053710960000000001,-0.99201049779999995,-0.0119524266,-0.004482473,0.0038907718,3.2729675292,16.383953856,-36.334564212,100.5514
2017-06-07 09:17:47.101,-0.011775970500000002,-0.00025939799999999999,-0.99266433724999992,-0.010671952,-0.00506673025,0.00351037925,3.2581253055,16.37998581,-36.057052615,100.5514
2017-06-07 09:17:47.351,-0.011955261249999998,-0.00011444100000000004,-0.99155426050000006,-0.0104021075,-0.0042694465,0.0043097935,3.27681732175,16.36138916,-36.151039125,100.5514
2017-06-07 09:17:47.601,-0.010997772249999999,-0.00077056874999999994,-0.99216842650000003,-0.010669156,-0.00426957975,0.00431112525,3.18310546875,16.360816955,-36.0570755,100.5519
2017-06-07 09:17:47.851,-0.012123107750000001,0.00045013425000000001,-0.99160766599999994,-0.01173741675,-0.00453622875,0.00431605175,3.051879883,16.472618105,-36.130622865,100.5534
2017-06-07 09:17:48.101,-0.010921478250000002,-0.00060653675000000001,-0.99322509775000001,-0.0101359245,-0.004268914,0.00404194625,3.10800170875,16.3605117775,-36.2818908675,100.5534
2017-06-07 09:17:48.351,-0.0123939515,1.5258750000000021e-05,-0.99214935299999996,-0.011206582,-0.0037360155,0.00324852375,3.182884216,16.3610534675,-36.5258254975,100.5534
2017-06-07 09:17:48.601,-0.0111572266,0.00038756839999999995,-0.99215087880000008,-0.0104585,-0.0051197674,0.003455931,3.092907715,16.338015746,-36.454571534,100.55424
2017-06-07 09:17:48.851,-0.011837005749999999,-0.00020599349999999997,-0.9923210145000001,-0.00960036275,-0.00533391225,0.00457071675,3.23924255375,16.4925460825,-36.3934021,100.5555
2017-06-07 09:17:49.101,-0.012008667000000001,-0.00028228624999999995,-0.99239730824999994,-0.01040130825,-0.0045359625,0.00457591,3.370536804,16.4369583125,-36.2630233775,100.5555
2017-06-07 09:17:49.351,-0.0114044188,-0.00037536619999999998,-0.99114990219999988,-0.0110990968,-0.0038427284,0.0034610442,3.2130432128,16.413565062,-36.229113768,100.5555
2017-06-07 09:17:49.601,-0.011199951,-0.00021743749999999997,-0.9921226502499999,-0.01093886725,-0.00453463125,0.00351251,3.14558410625,16.3231010425,-36.05735779,100.556625
2017-06-07 09:17:49.851,-0.012046813999999999,0.00031661974999999996,-0.99166488649999995,-0.01040503725,-0.00559883025,0.0035082485,3.1456222535,16.34184265,-36.01965332,100.557
2017-06-07 09:17:50.101,-0.011951446500000001,-0.00079345724999999999,-0.99291229250000002,-0.010400776,-0.002407035,0.00457910575,3.10820007325,16.51037216,-35.9991302475,100.557
2017-06-07 09:17:50.351,-0.01072692875,-0.00095748899999999995,-0.99211502075000002,-0.010671952,-0.0050667305,0.00351037925,3.03316497775,16.4162025425,-35.9811325075,100.557
2017-06-07 09:17:50.601,-0.011077880999999999,-0.00041198740000000008,-0.99219055180000004,-0.0106699016,-0.0044821532,0.0040975928,3.0779724118,16.307843018,-36.274829104,100.55772
2017-06-07 09:17:50.851,-0.011997223,-0.00049591050000000008,-0.99259567275000005,-0.0106701545,-0.004801413,0.00404381025,3.1829452515,16.3609771725,-36.375823975,100.5579
2017-06-07 09:17:51.101,-0.011276244999999999,-0.00073242149999999998,-0.99100875874999994,-0.01147016825,-0.00373774675,0.00431591875,3.20162200925,16.30488205,-36.4701690675,100.5579
2017-06-07 09:17:51.351,-0.011581421,-0.00062560874999999998,-0.99105072024999996,-0.0109378025,-0.003736681,0.00378022375,3.23910522475,16.1737785325,-36.3590850825,100.558125
2017-06-07 09:17:51.601,-0.011550903249999999,6.86645e-05,-0.99153900150000007,-0.010939733,-0.0045342315,0.00324599375,3.12683105475,16.398036955,-36.1315536475,100.5588
2017-06-07 09:17:51.851,-0.011340331999999998,-0.00084228519999999998,-0.99096374499999995,-0.0110975524,-0.0032046882,0.0038884282,3.1982727052,16.458285522,-35.823620604,100.5588
2017-06-07 09:17:52.101,-0.012073516999999999,-0.00031662850000000001,-0.99313354500000006,-0.01093687025,-0.0034709645,0.00404713925,3.08957672125,16.54766464,-35.79245758,100.5588
2017-06-07 09:17:52.351,-0.0118598935,-0.0011444090000000001,-0.99318313575000006,-0.0106692225,-0.00453569625,0.0043107255,2.93955993625,16.50933838,-35.7924728375,100.55925
2017-06-07 09:17:52.601,-0.0094146729999999984,0.0037155152499999998,-0.98279571524999998,-0.01173961375,-0.0063982445,0.00378022425,3.16454315175,16.529354095,-35.8303222675,100.5597
2017-06-07 09:17:52.851,-0.013973236249999998,-0.00019836424999999995,-0.99133300800000002,-0.0109388675,-0.004534631,0.0035125095,3.0708618165,16.45373535,-35.6246108975,100.5597
2017-06-07 09:17:53.101,-0.011508178800000001,-0.0010101235999999999,-0.99132080079999996,-0.0110972856,-0.0049081526,0.0040990844,2.9733886718,16.501937866,-35.61262207,100.5597
2017-06-07 09:17:53.351,-0.012310028250000001,-0.00060653074999999991,-0.99147415149999996,-0.01067108675,-0.00506712975,0.00377689475,2.92083740225,16.4904403675,-35.6988601675,100.56135
2017-06-07 09:17:53.601,-0.011592864999999999,-0.00050354149999999999,-0.99152755749999999,-0.010671952,-0.0050667305,0.00351037925,2.9583816525,16.28427124,-35.4385070825,100.5619
2017-06-07 09:17:53.851,-0.01104354875,-9.1552749999999992e-05,-0.99141693124999997,-0.0109378025,-0.0037366815,0.003780224,2.99580383275,16.0219192475,-35.328735355,100.5619
2017-06-07 09:17:54.101,-0.01186370875,0.00019836399999999995,-0.99173355100000005,-0.010935339,-0.0042701125,0.00457897225,2.97718811025,16.209278105,-35.2518081675,100.5619
2017-06-07 09:17:54.351,-0.01162719725,0.00011062025,-0.99143600474999993,-0.011205916,-0.00453476425,0.0035138415,3.07090759275,16.116016385,-35.19673157,100.565425
2017-06-07 09:17:54.601,-0.011993408400000001,-0.00061035160000000007,-0.9920227048000001,-0.0108827416,-0.0040567932,0.00431251,3.1683776856,16.037789914,-35.167767336,100.5666
2017-06-07 09:17:54.851,-0.01179122925,-0.00035095224999999995,-0.9921875,-0.0106717525,-0.00426838125,0.00351157775,3.18345642075,16.04154587,-35.010261535,100.5666
2017-06-07 09:17:55.101,-0.011844634999999999,0.00042342274999999994,-0.99190521249999997,-0.01093986625,-0.0050664645,0.003245195,3.277153015,15.9108161925,-35.011787415,100.5666
2017-06-07 09:17:55.351,-0.011306762999999999,-0.00019226079999999998,-0.99176940920000001,-0.0110970726,-0.0040565804,0.0041003626,3.27321167,15.723388672,-35.201165772,100.5723
2017-06-07 09:17:55.601,-0.011264801,-0.00013351449999999995,-0.9918670652499999,-0.01040284,-0.00373681425,0.00404407675,3.3519210815,15.592544555,-35.1464157125,100.5723
2017-06-07 09:17:55.851,-0.011749267499999999,0.00035476675,-0.99173736575000004,-0.010940665,-0.00479994825,0.0029790785,3.37052917475,15.40520096,-35.24208069,100.5723
2017-06-07 09:17:56.101,-0.0116615295,-0.00035476700000000003,-0.99192047124999994,-0.0106717525,-0.00426838125,0.0035115775,3.42678833,15.3304710375,-35.16796875,100.57325
2017-06-07 09:17:56.351,-0.0111083985,-0.00038528450000000001,-0.99176406849999998,-0.0114712335,-0.00453569625,0.0040482045,3.3704299925,15.2739753725,-35.2996444725,100.5761
2017-06-07 09:17:56.601,-0.011727905399999999,-4.8828200000000001e-05,-0.99192504860000008,-0.0106704876,-0.0040560476,0.0038850196,3.34776001,15.07892761,-35.462780762,100.5761
2017-06-07 09:17:56.851,-0.011268615500000001,-0.00060653699999999998,-0.99175262450000001,-0.0098716725,-0.00506593175,0.0032398685,3.57633972175,14.84397888,-35.548202515,100.5761
2017-06-07 09:17:57.101,-0.012302398499999999,-8.3914749999999954e-05,-0.99139022825000001,-0.010669156,-0.00426957975,0.004311125,3.48247528075,14.674747465,-35.6246719375,100.5761
2017-06-07 09:17:57.351,-0.011619568,-0.00051117099999999993,-0.99172592174999996,-0.01093640425,-0.005068062,0.00431125825,3.42633819575,14.9369468675,-35.6406555175,100.5761
2017-06-07 09:17:57.601,-0.01202011125,0.00021741875,-0.99186325075000004,-0.0112074475,-0.003735616,0.002982008,3.53872680675,14.8814010625,-35.810249325,100.5761
2017-06-07 09:17:57.851,-0.011386108400000001,-0.00075683579999999992,-0.99111022959999995,-0.0110993096,-0.0046943008,0.0034597658,3.3325256348,14.83895874,-35.690148928,100.5761
2017-06-07 09:17:58.101,-0.011631012,-0.00016784224999999995,-0.99163818375000001,-0.0104049035,-0.00506659725,0.00350904775,3.33255004875,14.8802032475,-35.678482055,100.5739
2017-06-07 09:17:58.351,-0.011714934999999999,-0.00032043475000000001,-0.99153900149999985,-0.0106701545,-0.004801413,0.00404381025,3.445083618,14.937072755,-35.6781997675,100.5739
2017-06-07 09:17:58.601,-0.011405944750000001,0.00045395500000000003,-0.99182891824999997,-0.010404837,-0.00480048075,0.003509447,3.50128936775,14.9749298075,-35.7717056275,100.5739
2017-06-07 09:17:58.851,-0.011615753249999999,0.00032807425000000001,-0.99094009425000007,-0.010670887,-0.004268781,0.0037780935,3.31381988525,15.1051826475,-35.8449478125,100.5739
2017-06-07 09:17:59.101,-0.011505126799999999,-0.00046081179999999994,-0.99164428699999996,-0.010883434,-0.0040564736,0.0040992972,3.557458496,15.110388182,-36.07800293,100.5652
2017-06-07 09:17:59.351,-0.0118751525,6.1035000000000028e-05,-0.99167633050000004,-0.010402041,-0.0040033305,0.004310193,3.48251342775,15.2937660225,-36.1622314425,100.5652
2017-06-07 09:17:59.601,-0.011482239,-0.00021743775,-0.99161911000000003,-0.010670887,-0.004268781,0.00377809375,3.50134277325,15.2375183075,-35.9565963725,100.5652
2017-06-07 09:17:59.851,-0.011764526249999999,0.00073242199999999993,-0.99218750025000002,-0.01013519225,-0.0048015465,0.004307663,3.4075927735,15.105693815,-35.8264160175,100.56295
2017-06-07 09:18:00.101,-0.012092590250000002,-0.00085830675000000002,-0.99176788324999998,-0.0106692225,-0.00453569625,0.00431072575,3.55760192875,15.20029831,-35.9008483875,100.5562
2017-06-07 09:18:00.351,-0.011104583750000001,-0.0002670289999999999,-0.99135971074999996,-0.01174061225,-0.0034701655,0.00325158675,3.482650757,15.19983673,-35.78816223,100.5562
2017-06-07 09:18:00.601,-0.011254882599999998,-0.00026245579999999998,-0.99392395020000013,-0.0108874288,-0.003415877,0.0028209798,3.557775879,15.33519287,-35.68574829,100.5562
2017-06-07 09:18:00.851,-0.011169433499999999,-8.0108750000000052e-05,-0.99198913574999992,-0.011203053,-0.003471497,0.00431498675,3.5954055785,15.6128959625,-35.6718139625,100.55425
2017-06-07 09:18:01.101,-0.0098266602499999973,0.00033187875000000001,-0.99451446524999998,-0.00773601675,-0.004532234,0.002963499,3.48298645025,15.574691775,-35.5031662,100.5523
2017-06-07 09:18:01.351,-0.011997223,-0.00103378325,-0.99197387699999995,-0.010402374,-0.005333912,0.00430819575,3.37033844,15.461669925,-35.6915206925,100.5523
2017-06-07 09:18:01.601,-0.0115264892,-0.0004333494,-0.99300537119999999,-0.0119538648,-0.0046947266,0.0034640268,3.3628540038,15.529138184,-35.713330078,100.5523
2017-06-07 09:18:01.851,-0.01121521,-0.00058746350000000004,-0.99177551250000007,-0.01067181925,-0.00453449775,0.003511178,3.3704833985,15.630363465,-35.5773315425,100.551925
2017-06-07 09:18:02.101,-0.011726379250000002,-6.8664249999999996e-05,-0.99158477774999998,-0.01147116675,-0.00426957975,0.004048604,3.351715088,15.59273529,-35.5401687625,100.5518
2017-06-07 09:18:02.351,-0.01150512725,-0.00040817275000000003,-0.99140930199999999,-0.0109390005,-0.00506686375,0.003511711,3.2581329345,15.79841232,-35.4253768925,100.5518
2017-06-07 09:18:02.601,-0.011440277,-0.00040054300000000006,-0.99148941049999995,-0.0117374165,-0.0045362285,0.00431605175,3.27681732175,15.62976074,-35.4083480825,100.5518
2017-06-07 09:18:02.851,-0.011282348600000002,-0.0002960336,-0.99203796379999998,-0.0117421436,-0.0040549824,0.0028242824,3.393170166,15.75409851,-35.306152344,100.55164
2017-06-07 09:18:03.101,-0.010601043499999999,0.00038528450000000001,-0.99145889274999988,-0.01227450975,-0.00267208275,0.003255448,3.37059783975,15.7427825925,-35.4449386625,100.5516
2017-06-07 09:18:03.351,-0.0110740665,-0.00027466999999999986,-0.991027832,-0.01093800225,-0.00453503025,0.0037790255,3.3518753055,15.78020859,-35.4632873525,100.5516
2017-06-07 09:18:03.601,-0.0115737915,-0.00025939950000000001,-0.99227523799999995,-0.010673683,-0.00506593175,0.00297734775,3.38929748525,15.5553512575,-35.353118895,100.5516
2017-06-07 09:18:03.851,-0.011299133249999999,-7.6294999999999445e-06,-0.99085998524999996,-0.010935472,-0.00480234525,0.004578174,3.389305115,15.4802970875,-35.2413787825,100.5516
2017-06-07 09:18:04.101,-0.011856079,0.0010261535000000001,-0.99229812650000004,-0.01093733625,-0.005333779,0.004044343,3.333236694,15.77997589,-35.200737,100.5516
2017-06-07 09:18:04.351,-0.011843872,-0.00018005359999999999,-0.99136047360000001,-0.010669156,-0.0042695798,0.004311125,3.3482177734,15.633743286,-35.097229004,100.5516
2017-06-07 09:18:04.601,-0.01102829,-0.00033569349999999998,-0.99169540400000011,-0.01040303975,-0.00453516375,0.0040428785,3.2395095825,15.704387665,-35.070014955,100.55275
2017-06-07 09:18:04.851,-0.0113372805,-0.00082396875000000005,-0.99123764025000005,-0.011470368,-0.00453609575,0.0043147205,3.52069091775,15.762275695,-35.2576370225,100.5539
2017-06-07 09:18:05.101,-0.011234283500000001,-0.00041961675000000003,-0.99022293100000003,-0.010669955,-0.00400306375,0.00404500875,3.3706588745,15.61141205,-35.1837615975,100.5539
2017-06-07 09:18:05.351,-0.011138916,0.00032043460000000002,-0.99208679179999992,-0.0108856708,-0.0046941942,0.0034587006,3.1680969238,15.54281921,-35.232696532,100.5539
2017-06-07 09:18:05.601,-0.011131286749999999,-0.0010948182500000001,-0.99116516125000009,-0.010403106,-0.00480128,0.00404247875,3.25815582275,15.7046051025,-35.2950515725,100.557575
2017-06-07 09:18:05.851,-0.01086425775,-0.00032043449999999998,-0.99161148075000005,-0.0117374165,-0.00453622875,0.004316052,3.127082825,15.7974624625,-34.9937973025,100.5588
2017-06-07 09:18:06.101,-0.01115798925,-0.00049591075000000005,-0.99227523824999997,-0.0101392535,-0.00373508325,0.0029766815,3.22067260725,15.5730590825,-35.12752533,100.5588
2017-06-07 09:18:06.351,-0.010692596500000002,-0.00061798099999999998,-0.9932899475000001,-0.01173981325,-0.0037366815,0.00351770275,3.2582244875,15.723300935,-35.182380675,100.5588
2017-06-07 09:18:06.601,-0.0112945558,-0.0003784110000000001,-0.99067077640000001,-0.0113149724,-0.0044805556,0.0028215128,3.3483459474,15.798703004,-35.00559082,100.56232
2017-06-07 09:18:06.851,-0.011299133500000001,-0.00014114399999999995,-0.99084091175,-0.00960275975,-0.0045343645,0.0037723675,3.31459045425,15.7234840375,-34.93875122,100.5632
2017-06-07 09:18:07.101,-0.011127471999999999,-0.00020599374999999995,-0.991886139,-0.01013599125,-0.00453503025,0.0040415465,3.2208862305,15.891765595,-35.0305862425,100.5632
2017-06-07 09:18:07.351,-0.0114974975,-0.00037384000000000001,-0.99190521250000008,-0.0109378025,-0.0037366815,0.003780224,3.33331298825,15.87369156,-35.1435546875,100.5632
2017-06-07 09:18:07.601,-0.0065002442000000006,0.0034210204000000009,-0.9904266357999999,-0.0104578608,-0.0053329802,0.0036688242,3.303381348,15.948504638,-35.093981932,100.5632
2017-06-07 09:18:07.851,-0.012615203750000002,-0.0015449524999999998,-0.99102401749999991,-0.0120062625,-0.00480167925,0.0037839525,3.4083862305,15.81774902,-34.9380569475,100.5632
2017-06-07 09:18:08.101,-0.010864258250000002,0.000141144,-0.99085617049999997,-0.0109371365,-0.00453543,0.00404554125,3.5020599365,15.949668885,-35.236961365,100.5632
2017-06-07 09:18:08.351,-0.011024475000000001,-0.00088500975000000001,-0.99150085449999992,-0.01147223225,-0.00506752975,0.00378088975,3.501953125,15.837215425,-35.331840515,100.562775
2017-06-07 09:18:08.601,-0.011314392,-0.00039291374999999998,-0.99230194100000002,-0.01067201875,-0.00533284675,0.00350997975,3.59590911875,15.9876098625,-35.0868225125,100.5615
2017-06-07 09:18:08.851,-0.0115570068,-0.00097350600000000007,-0.99191894559999993,-0.010457701,-0.0046943006,0.0036697826,3.3633605958,15.88881531,-35.064733886,100.5615
2017-06-07 09:18:09.101,-0.011032104499999999,-0.00057983375000000001,-0.99091720575000009,-0.010938934,-0.004800747,0.00351211025,3.50209045425,15.818317415,-35.05077362,100.5615
2017-06-07 09:18:09.351,-0.01199340825,-0.00053787224999999998,-0.99023437525000002,-0.01147216575,-0.004801413,0.00378128925,3.48340606675,15.9682273875,-35.067985535,100.5592
2017-06-07 09:18:09.601,-0.011108398499999998,-0.00048446650000000003,-0.99092102049999997,-0.010938002,-0.00453503025,0.00377902575,3.42696380625,15.64919281,-35.108543395,100.5569
2017-06-07 09:18:09.851,-0.011096954250000001,-0.00070571450000000003,-0.99196243274999996,-0.01013679,-0.00426851475,0.0037754305,3.46446990975,15.6118736275,-35.071495055,100.5569
2017-06-07 09:18:10.101,-0.011726379499999998,-0.00025940825000000001,-0.99125671400000004,-0.010938934,-0.00480074725,0.00351211025,3.520904541,15.8746261575,-34.95650482,100.5569
2017-06-07 09:18:10.351,-0.011489868249999998,-0.00053787249999999996,-0.99193572974999999,-0.0109396665,-0.00426811525,0.0032463935,3.31446838375,15.76111984,-35.2008972175,100.55435
